"Id ","x0 (LU) ","y0 (LU) ","z0 (LU) ","vx0 (LU/TU) ","vy0 (LU/TU) ","vz0 (LU/TU) ","Jacobi constant (LU2/TU2) ","Period (TU) ","Period (days) ","Stability index  ","Mass ratio"
"422","1.2202076694172233E-1","-9.1356194070701222E-22","-3.5329206466473756E-22","-1.2758053485327569E-13","3.5741196229481083E+0","-2.5807078939464917E-20","1.9938162069035801E+0","6.2899584855129804E+0","2.7881208441550918E+1","1.0001916331285099E+0","1.215058560962404E-2"
"421","1.2190978057672218E-1","-9.4733979011853265E-22","3.0334399197900469E-22","3.7982842916066512E-13","3.5758725382284062E+0","1.6939580271271971E-20","1.9934429489855701E+0","6.2899812493644545E+0","2.7881309345823873E+1","1.0001914930572000E+0","1.215058560962404E-2"
"420","1.2179889674196909E-1","-1.0090569702440785E-21","2.0230253833530005E-22","6.7705068020502998E-13","3.5776258267973899E+0","1.1921389954264458E-20","1.9930698403561700E+0","6.2900039769724359E+0","2.7881410089441967E+1","1.0001913530129700E+0","1.215058560962404E-2"
"419","1.2168811537730750E-1","-9.8119100594733984E-22","7.7885156153516842E-22","-2.8396478447944341E-14","3.5793794881826639E+0","4.2617396155844955E-20","1.9926968811300101E+0","6.2900266684018913E+0","2.7881510672693189E+1","1.0001912129962400E+0","1.215058560962404E-2"
"418","1.2157743642247611E-1","-9.8277018613481736E-22","-7.2336570282845027E-22","5.6223434110644719E-13","3.5811335219120868E+0","-3.8992702362559646E-20","1.9923240714208901E+0","6.2900493237173940E+0","2.7881611095863750E+1","1.0001910730073200E+0","1.215058560962404E-2"
"417","1.2146685981712171E-1","-9.7496565103126494E-22","2.4709409467663516E-22","2.9353045287467297E-13","3.5828879275134931E+0","1.8138205131887547E-20","1.9919514113423700E+0","6.2900719429836558E+0","2.7881711359240509E+1","1.0001909330472900E+0","1.215058560962404E-2"
"416","1.2135638550078884E-1","-9.0646669452564148E-22","-7.7609101553895112E-23","1.6697375951523084E-15","3.5846427045148945E+0","-3.9710115040337305E-21","1.9915789010074800E+0","6.2900945262651566E+0","2.7881811463109287E+1","1.0001907931162699E+0","1.215058560962404E-2"
"415","1.2124601341292575E-1","-8.0448492909267308E-22","5.5372581384403044E-22","1.7308946492001025E-13","3.5863978524443878E+0","2.7599751406298136E-20","1.9912065405288399E+0","6.2901170736262877E+0","2.7881911407755492E+1","1.0001906532151601E+0","1.215058560962404E-2"
"414","1.2113574349288238E-1","-7.9194267607905416E-22","-2.0887140329531016E-22","1.7499346080515572E-13","3.5881533708302125E+0","-1.6961198307279195E-20","1.9908343300184499E+0","6.2901395851312980E+0","2.7882011193463931E+1","1.0001905133444300E+0","1.215058560962404E-2"
"413","1.2102557567991265E-1","-8.1035349649342036E-22","-4.2101996852792943E-22","5.3737033269555754E-13","3.5899092592007067E+0","-2.4688107905290364E-20","1.9904622695879000E+0","6.2901620608443496E+0","2.7882110820519006E+1","1.0001903735045601E+0","1.215058560962404E-2"
"412","1.2091550991317432E-1","-8.1595873018930589E-22","6.2606905655646566E-22","6.9887439968472983E-13","3.5916655170842637E+0","3.7534214315094860E-20","1.9900903593486601E+0","6.2901845008295965E+0","2.7882210289205094E+1","1.0001902336963400E+0","1.215058560962404E-2"
"411","1.2080554613172496E-1","-7.2343412054548932E-22","6.3554497159840413E-22","5.3617525720900316E-13","3.5934221440095993E+0","3.7874322563956871E-20","1.9897185994107400E+0","6.2902069051506713E+0","2.7882309599804252E+1","1.0001900939205299E+0","1.215058560962404E-2"
